id_poliza,id_cobertura,prima_emitida_cobertura
131657,2,1537.572
131657,3,11718.792000000001
131657,4,46272.60599999999
131657,5,7200
131657,6,12000
131658,1,91304
131659,1,182608
131660,1,82173.6
131660,2,1177.0439999999999
131660,3,8970.984
131660,4,35422.662
131660,5,6480
131660,6,10800
131661,1,91304
131661,2,1367.0759999999998
131661,3,10419.336000000001
131661,5,7200
131662,1,13695.6
131662,2,196.17399999999998
131662,3,1495.164
131662,5,1080
131663,1,13695.6
131664,1,164347.2
131665,1,182608
131665,2,2883.6023999999998
131665,3,21977.726400000003
131665,4,86780.8452
131665,5,14400
131665,6,24000
131666,1,104999.59999999999
131667,1,164347.2
131668,1,164347.2
131669,1,91304
131669,2,1441.8011999999999
131669,3,10988.863200000002
131669,5,7200
131670,1,209999.19999999998
131671,1,209999.19999999998
131671,2,3604.3032
131671,3,27470.635200000004
131671,5,16560
131672,1,91304
131673,1,13695.6
131673,2,203.4963
131673,3,1550.9718000000003
131673,5,1080
131674,1,104999.59999999999
131674,2,1802.1516
131674,3,13735.317600000002
131674,4,54235.021799999995
131674,5,8280
131674,6,13799.999999999998
131675,1,17499.93333333333
131675,2,300.35859999999997
131675,3,2289.2196000000004
131675,4,9039.1703
131675,5,1380
131675,6,2299.9999999999995
131676,1,164347.2
131676,2,2365.8983999999996
131676,3,18031.9824
131676,5,12960
131677,1,104999.59999999999
131678,1,104999.59999999999
131678,2,1802.1516
131678,3,13735.317600000002
131678,5,8280
131679,1,91304
131680,1,15217.333333333334
131681,1,82173.6
131682,1,209999.19999999998
131683,1,82173.6
131683,2,1351.13196
131683,3,10297.816560000001
131683,4,40661.768579999996
131683,5,6480
131683,6,10800
131684,1,209999.19999999998
131685,1,13695.6
131685,2,225.45579999999998
131685,3,1718.3388000000002
131685,5,1080
131686,1,15217.333333333334
131687,1,164347.2
131688,1,209999.19999999998
131688,2,3604.3032
131688,3,27470.635200000004
131688,5,16560
131689,1,91304
131690,1,182608
131690,2,2883.6023999999998
131690,3,21977.726400000003
131690,5,14400
131691,1,164347.2
131691,2,2705.4696
131691,3,20620.0656
131691,5,12960
131692,1,209999.19999999998
131692,2,3604.3032
131692,3,27470.635200000004
131692,5,16560
131693,1,91304
131693,2,1441.8011999999999
131693,3,10988.863200000002
131693,4,43390.4226
131693,5,7200
131693,6,12000
131694,1,17499.93333333333
131695,1,209999.19999999998
131695,2,4610.318399999999
131695,3,35138.1024
131695,5,16560
131696,1,82173.6
131697,1,164347.2
131697,2,2354.0879999999997
131697,3,17941.968
131697,5,12960
131698,1,209999.19999999998
131698,2,3604.3032
131698,3,27470.635200000004
131698,4,108470.04359999999
131698,5,16560
131698,6,27599.999999999996
131699,1,91304
131700,1,82173.6
131700,2,1352.7348
131700,3,10310.0328
131700,5,6480
131701,1,104999.59999999999
131702,1,182608
131702,2,2743.0319999999997
131702,3,20906.352000000003
131702,5,14400
131703,1,182608
131703,2,2743.0319999999997
131703,3,20906.352000000003
131703,4,82550.43599999999
131703,5,14400
131703,6,24000
131704,1,91304
131705,1,104999.59999999999
131706,1,209999.19999999998
131706,2,3604.3032
131706,3,27470.635200000004
131706,5,16560
131707,1,182608
131707,2,2883.6023999999998
131707,3,21977.726400000003
131707,5,14400
131708,1,17499.93333333333
131708,2,300.35859999999997
131708,3,2289.2196000000004
131708,4,9039.1703
131708,5,1380
131708,6,2299.9999999999995
131709,1,182608
131709,2,2883.6023999999998
131709,3,21977.726400000003
131709,5,14400
131710,1,209999.19999999998
131710,2,3604.3032
131710,3,27470.635200000004
131710,4,108470.04359999999
131710,5,16560
131710,6,27599.999999999996
131711,1,164347.2
131712,1,164347.2
131712,2,2354.0879999999997
131712,3,17941.968
131712,5,12960
131713,1,209999.19999999998
131713,2,3604.3032
131713,3,27470.635200000004
131713,5,16560
131714,1,209999.19999999998
131715,1,164347.2
131715,2,2365.8983999999996
131715,3,18031.9824
131715,4,71200.75319999999
131715,5,12960
131715,6,21600
131716,1,13695.6
131717,1,209999.19999999998
131717,2,3604.3032
131717,3,27470.635200000004
131717,4,108470.04359999999
131717,5,16560
131717,6,27599.999999999996
131718,1,104999.59999999999
131719,1,164347.2
131720,1,209999.19999999998
131720,2,4610.318399999999
131720,3,35138.1024
131720,4,138745.66319999998
131720,5,16560
131720,6,27599.999999999996
131721,1,82173.6
131722,1,13695.6
131723,1,15217.333333333334
131723,2,228.58599999999998
131723,3,1742.1960000000001
131723,5,1200
131724,1,82173.6
131724,2,1321.9655999999998
131724,3,10075.521600000002
131724,5,6480
131725,1,13695.6
131726,1,82173.6
131726,2,1181.04
131726,3,9001.44
131726,5,6480
131727,1,82173.6
131728,1,209999.19999999998
131729,1,209999.19999999998
131730,1,82173.6
131731,1,164347.2
131732,1,164347.2
131733,1,15217.333333333334
131734,1,182608
131734,2,2743.0319999999997
131734,3,20906.352000000003
131734,5,14400
131735,1,164347.2
131736,1,13695.6
131736,2,220.32759999999996
131736,3,1679.2536000000002
131736,5,1080
131737,1,15217.333333333334
131738,1,104999.59999999999
131739,1,13695.6
131740,1,91304
131740,2,1441.8011999999999
131740,3,10988.863200000002
131740,5,7200
131741,1,182608
131742,1,164347.2
131743,1,13695.6
131743,2,225.18866
131743,3,1716.3027600000003
131743,5,1080
131744,1,91304
131745,1,91304
131746,1,91304
131747,1,182608
131747,2,3075.144
131747,3,23437.584000000003
131747,5,14400
131748,1,164347.2
131749,1,164347.2
131750,1,164347.2
131750,2,2705.4696
131750,3,20620.0656
131750,5,12960
131751,1,91304
131752,1,209999.19999999998
131753,1,209999.19999999998
131754,1,182608
131754,2,2734.1519999999996
131754,3,20838.672000000002
131754,4,82283.196
131754,5,14400
131754,6,24000
131755,1,182608
131755,2,2743.0319999999997
131755,3,20906.352000000003
131755,5,14400
131756,1,182608
131756,2,2883.6023999999998
131756,3,21977.726400000003
131756,5,14400
131757,1,209999.19999999998
131758,1,164347.2
131758,2,2354.0879999999997
131758,3,17941.968
131758,5,12960
131759,1,91304
131760,1,82173.6
131760,2,1182.9491999999998
131760,3,9015.9912
131760,4,35600.376599999996
131760,5,6480
131760,6,10800
131761,1,164347.2
131761,2,2705.4696
131761,3,20620.0656
131761,5,12960
131762,1,182608
131762,2,2883.6023999999998
131762,3,21977.726400000003
131762,4,86780.8452
131762,5,14400
131762,6,24000
131763,1,91304
131764,1,164347.2
131764,2,2705.4696
131764,3,20620.0656
131764,5,12960
131765,1,182608
131765,2,2883.6023999999998
131765,3,21977.726400000003
131765,5,14400
131766,1,164347.2
131766,2,2705.4696
131766,3,20620.0656
131766,5,12960
131767,1,209999.19999999998
131768,1,13695.6
131769,1,13695.6
131770,1,15217.333333333334
131770,2,228.58599999999998
131770,3,1742.1960000000001
131770,5,1200
131771,1,15217.333333333334
131772,1,182608
131773,1,182608
131774,1,164347.2
131774,2,2705.4696
131774,3,20620.0656
131774,4,81420.01079999999
131774,5,12960
131774,6,21600
131775,1,17499.93333333333
131776,1,82173.6
131776,2,1181.04
131776,3,9001.44
131776,5,6480
131777,1,13695.6
131778,1,164347.2
131779,1,17499.93333333333
131779,2,300.35859999999997
131779,3,2289.2196000000004
131779,5,1380
131780,1,209999.19999999998
131781,1,164347.2
131781,2,2705.4696
131781,3,20620.0656
131781,5,12960
131782,1,91304
131783,1,164347.2
131783,2,2365.8983999999996
131783,3,18031.9824
131783,4,71200.75319999999
131783,5,12960
131783,6,21600
131784,1,82173.6
131785,1,104999.59999999999
131786,1,82173.6
131787,1,15217.333333333334
131787,2,228.58599999999998
131787,3,1742.1960000000001
131787,5,1200
131788,1,209999.19999999998
131789,1,209999.19999999998
131790,1,164347.2
131791,1,182608
131792,1,164347.2
131793,1,164347.2
131793,2,2702.26392
131793,3,20595.633120000002
131793,5,12960
131794,1,17499.93333333333
131795,1,164347.2
131795,2,2643.9311999999995
131795,3,20151.043200000004
131795,5,12960
131796,1,209999.19999999998
131796,2,3604.3032
131796,3,27470.635200000004
131796,5,16560
131797,1,182608
131797,2,2734.1519999999996
131797,3,20838.672000000002
131797,5,14400
131798,1,15217.333333333334
131798,2,227.84599999999998
131798,3,1736.5560000000003
131798,5,1200
131799,1,91304
131799,2,1441.8011999999999
131799,3,10988.863200000002
131799,4,43390.4226
131799,5,7200
131799,6,12000
131800,1,91304
131801,1,13695.6
131802,1,15217.333333333334
131803,1,164347.2
131804,1,164347.2
131805,1,17499.93333333333
131805,2,300.35859999999997
131805,3,2289.2196000000004
131805,5,1380
131806,1,182608
131806,2,3075.144
131806,3,23437.584000000003
131806,4,92545.21199999998
131806,5,14400
131806,6,24000
131807,1,13695.6
131808,1,182608
131809,1,182608
131810,1,209999.19999999998
131810,2,3604.3032
131810,3,27470.635200000004
131810,5,16560
131811,1,91304
131812,1,209999.19999999998
131813,1,91304
131813,2,1441.8011999999999
131813,3,10988.863200000002
131813,4,43390.4226
131813,5,7200
131813,6,12000
131814,1,91304
131814,2,1406.148
131814,3,10717.128
131814,4,42317.454
131814,5,7200
131814,6,12000
131815,1,164347.2
131815,2,2705.4696
131815,3,20620.0656
131815,5,12960
131816,1,91304
131816,2,1371.5159999999998
131816,3,10453.176000000001
131816,4,41275.21799999999
131816,5,7200
131816,6,12000
131817,1,182608
131818,1,182608
131818,2,2883.6023999999998
131818,3,21977.726400000003
131818,5,14400
131819,1,104999.59999999999
131819,2,1802.1516
131819,3,13735.317600000002
131819,4,54235.021799999995
131819,5,8280
131819,6,13799.999999999998
131820,1,209999.19999999998
131821,1,164347.2
131821,2,2705.4696
131821,3,20620.0656
131821,4,81420.01079999999
131821,5,12960
131821,6,21600
131822,1,15217.333333333334
131823,1,104999.59999999999
131823,2,1802.1516
131823,3,13735.317600000002
131823,5,8280
131824,1,182608
131825,1,15217.333333333334
131826,1,82173.6
131827,1,209999.19999999998
131828,1,91304
131828,2,1441.8011999999999
131828,3,10988.863200000002
131828,4,43390.4226
131828,5,7200
131828,6,12000
131829,1,91304
131830,1,164347.2
131830,2,2354.0879999999997
131830,3,17941.968
131830,4,70845.324
131830,5,12960
131830,6,21600
131831,1,82173.6
131832,1,91304
131833,1,182608
131833,2,2743.0319999999997
131833,3,20906.352000000003
131833,5,14400
131834,1,91304
131835,1,164347.2
131836,1,182608
131837,1,182608
131837,2,2743.0319999999997
131837,3,20906.352000000003
131837,5,14400
131838,1,15217.333333333334
131838,2,240.3002
131838,3,1831.4772000000003
131838,5,1200
131839,1,13695.6
131840,1,182608
131841,1,82173.6
131841,2,1352.7348
131841,3,10310.0328
131841,4,40710.005399999995
131841,5,6480
131841,6,10800
131842,1,182608
131842,2,2743.0319999999997
131842,3,20906.352000000003
131842,4,82550.43599999999
131842,5,14400
131842,6,24000
131843,1,17499.93333333333
131844,1,17499.93333333333
131844,2,300.35859999999997
131844,3,2289.2196000000004
131844,5,1380
131845,1,164347.2
131845,2,2362.08
131845,3,18002.88
131845,5,12960
131846,1,182608
131846,2,2883.6023999999998
131846,3,21977.726400000003
131846,5,14400
131847,1,209999.19999999998
131848,1,13695.6
131849,1,91304
131850,1,15217.333333333334
131851,1,182608
131851,2,3075.144
131851,3,23437.584000000003
131851,4,92545.21199999998
131851,5,14400
131851,6,24000
131852,1,15217.333333333334
131853,1,182608
131854,1,209999.19999999998
131855,1,164347.2
131855,2,2643.9311999999995
131855,3,20151.043200000004
131855,5,12960
131856,1,13695.6
131856,2,203.4963
131856,3,1550.9718000000003
131856,4,6124.13865
131856,5,1080
131856,6,1800
131857,1,82173.6
131858,1,17499.93333333333
131858,2,300.35859999999997
131858,3,2289.2196000000004
131858,4,9039.1703
131858,5,1380
131858,6,2299.9999999999995
131859,1,164347.2
131860,1,82173.6
131861,1,209999.19999999998
131861,2,4610.318399999999
131861,3,35138.1024
131861,5,16560
131862,1,209999.19999999998
131862,2,4610.318399999999
131862,3,35138.1024
131862,5,16560
131863,1,91304
131864,1,209999.19999999998
131865,1,15217.333333333334
131865,2,228.58599999999998
131865,3,1742.1960000000001
131865,5,1200
131866,1,164347.2
131866,2,2354.0879999999997
131866,3,17941.968
131866,5,12960
131867,1,164347.2
131867,2,2705.4696
131867,3,20620.0656
131867,5,12960
131868,1,13695.6
131869,1,17499.93333333333
131870,1,164347.2
131870,2,2441.9556
131870,3,18611.661600000003
131870,4,73489.6638
131870,5,12960
131870,6,21600
131871,1,182608
131872,1,82173.6
131872,2,1177.0439999999999
131872,3,8970.984
131872,5,6480
131873,1,82173.6
131874,1,15217.333333333334
131874,2,240.3002
131874,3,1831.4772000000003
131874,5,1200
131875,1,182608
131875,2,2883.6023999999998
131875,3,21977.726400000003
131875,5,14400
131876,1,182608
131877,1,17499.93333333333
131878,1,91304
131879,1,182608
131879,2,3075.144
131879,3,23437.584000000003
131879,4,92545.21199999998
131879,5,14400
131879,6,24000
131880,1,91304
131881,1,209999.19999999998
131882,1,209999.19999999998
131883,1,164347.2
131884,1,82173.6
131885,1,164347.2
131886,1,164347.2
131887,1,164347.2
131888,1,164347.2
131889,1,17499.93333333333
131889,2,300.35859999999997
131889,3,2289.2196000000004
131889,4,9039.1703
131889,5,1380
131889,6,2299.9999999999995
131890,1,182608
131891,1,182608
131891,2,2883.6023999999998
131891,3,21977.726400000003
131891,5,14400
131892,1,91304
131892,2,1441.8011999999999
131892,3,10988.863200000002
131892,5,7200
131893,1,182608
131893,2,2734.1519999999996
131893,3,20838.672000000002
131893,5,14400
131894,1,182608
131895,1,17499.93333333333
131896,1,82173.6
131897,1,91304
131897,2,1441.8011999999999
131897,3,10988.863200000002
131897,5,7200
131898,1,209999.19999999998
131898,2,4610.318399999999
131898,3,35138.1024
131898,5,16560
131899,1,82173.6
131899,2,1321.9655999999998
131899,3,10075.521600000002
131899,5,6480
131900,1,15217.333333333334
131901,1,82173.6
131901,2,1181.04
131901,3,9001.44
131901,5,6480
131902,1,209999.19999999998
131903,1,164347.2
131903,2,2365.8983999999996
131903,3,18031.9824
131903,5,12960
131904,1,164347.2
131904,2,2705.4696
131904,3,20620.0656
131904,4,81420.01079999999
131904,5,12960
131904,6,21600
131905,1,17499.93333333333
131905,2,300.35859999999997
131905,3,2289.2196000000004
131905,5,1380
131906,1,209999.19999999998
131907,1,182608
131908,1,164347.2
131909,1,164347.2
131910,1,209999.19999999998
131911,1,91304
131911,2,1441.8011999999999
131911,3,10988.863200000002
131911,4,43390.4226
131911,5,7200
131911,6,12000
131912,1,164347.2
131912,2,2354.0879999999997
131912,3,17941.968
131912,4,70845.324
131912,5,12960
131912,6,21600
131913,1,182608
131913,2,2883.6023999999998
131913,3,21977.726400000003
131913,5,14400
131914,1,164347.2
131915,1,82173.6
131915,2,1182.9491999999998
131915,3,9015.9912
131915,5,6480
131916,1,91304
131916,2,1441.8011999999999
131916,3,10988.863200000002
131916,5,7200
131917,1,182608
131918,1,182608
131918,2,2812.296
131918,3,21434.256
131918,4,84634.908
131918,5,14400
131918,6,24000
131919,1,209999.19999999998
131920,1,182608
131921,1,15217.333333333334
131922,1,182608
131923,1,15217.333333333334
131924,1,164347.2
131924,2,2365.8983999999996
131924,3,18031.9824
131924,5,12960
131925,1,164347.2
131925,2,2702.26392
131925,3,20595.633120000002
131925,5,12960
131926,1,91304
131927,1,164347.2
131927,2,2365.8983999999996
131927,3,18031.9824
131927,4,71200.75319999999
131927,5,12960
131927,6,21600
131928,1,182608
131929,1,17499.93333333333
131929,2,300.35859999999997
131929,3,2289.2196000000004
131929,4,9039.1703
131929,5,1380
131929,6,2299.9999999999995
131930,1,13695.6
131930,2,196.17399999999998
131930,3,1495.164
131930,5,1080
131931,1,209999.19999999998
131932,1,164347.2
131933,1,15217.333333333334
131934,1,104999.59999999999
131934,2,2305.1591999999996
131934,3,17569.0512
131934,4,69372.83159999999
131934,5,8280
131934,6,13799.999999999998
131935,1,164347.2
131935,2,2702.26392
131935,3,20595.633120000002
131935,4,81323.53715999999
131935,5,12960
131935,6,21600
131936,1,17499.93333333333
131936,2,300.35859999999997
131936,3,2289.2196000000004
131936,5,1380
131937,1,91304
131937,2,1406.148
131937,3,10717.128
131937,4,42317.454
131937,5,7200
131937,6,12000
131938,1,91304
131938,2,1371.5159999999998
131938,3,10453.176000000001
131938,4,41275.21799999999
131938,5,7200
131938,6,12000
131939,1,209999.19999999998
131940,1,91304
131940,2,1441.8011999999999
131940,3,10988.863200000002
131940,5,7200
131941,1,164347.2
131941,2,2705.4696
131941,3,20620.0656
131941,5,12960
131942,1,82173.6
131942,2,1352.7348
131942,3,10310.0328
131942,5,6480
131943,1,164347.2
131943,2,2643.9311999999995
131943,3,20151.043200000004
131943,4,79568.0376
131943,5,12960
131943,6,21600
131944,1,91304
131944,2,1441.8011999999999
131944,3,10988.863200000002
131944,5,7200
131945,1,13695.6
131946,1,182608
131947,1,17499.93333333333
131947,2,384.19319999999993
131947,3,2928.1752
131947,5,1380
131948,1,182608
131948,2,2883.6023999999998
131948,3,21977.726400000003
131948,5,14400
131949,1,82173.6
131949,2,1220.9778
131949,3,9305.830800000002
131949,5,6480
131950,1,164347.2
131950,2,2705.4696
131950,3,20620.0656
131950,5,12960
131951,1,209999.19999999998
131952,1,17499.93333333333
131952,2,384.19319999999993
131952,3,2928.1752
131952,5,1380
131953,1,182608
131953,2,2883.6023999999998
131953,3,21977.726400000003
131953,5,14400
131954,1,82173.6
131955,1,209999.19999999998
131956,1,209999.19999999998
131957,1,104999.59999999999
131958,1,209999.19999999998
131959,1,91304
131959,2,1441.8011999999999
131959,3,10988.863200000002
131959,5,7200
131960,1,164347.2
131960,2,2702.26392
131960,3,20595.633120000002
131960,5,12960
131961,1,182608
131962,1,104999.59999999999
131962,2,1802.1516
131962,3,13735.317600000002
131962,4,54235.021799999995
131962,5,8280
131962,6,13799.999999999998
131963,1,164347.2
131964,1,82173.6
131965,1,15217.333333333334
131965,2,240.3002
131965,3,1831.4772000000003
131965,4,7231.737099999999
131965,5,1200
131965,6,2000
131966,1,182608
131966,2,2734.1519999999996
131966,3,20838.672000000002
131966,5,14400
131967,1,104999.59999999999
131967,2,2305.1591999999996
131967,3,17569.0512
131967,5,8280
131968,1,209999.19999999998
131969,1,164347.2
131970,1,91304
131971,1,164347.2
131971,2,2643.9311999999995
131971,3,20151.043200000004
131971,4,79568.0376
131971,5,12960
131971,6,21600
131972,1,164347.2
131973,1,82173.6
131973,2,1177.0439999999999
131973,3,8970.984
131973,5,6480
131974,1,182608
131974,2,2883.6023999999998
131974,3,21977.726400000003
131974,5,14400
131975,1,17499.93333333333
131976,1,182608
131977,1,164347.2
131978,1,82173.6
131979,1,182608
131979,2,2743.0319999999997
131979,3,20906.352000000003
131979,5,14400
131980,1,104999.59999999999
131981,1,91304
131981,2,1367.0759999999998
131981,3,10419.336000000001
131981,4,41141.598
131981,5,7200
131981,6,12000
131982,1,164347.2
131982,2,2705.4696
131982,3,20620.0656
131982,5,12960
131983,1,209999.19999999998
131984,1,182608
131984,2,2743.0319999999997
131984,3,20906.352000000003
131984,5,14400
131985,1,164347.2
131985,2,2441.9556
131985,3,18611.661600000003
131985,5,12960
131986,1,104999.59999999999
131987,1,15217.333333333334
131987,2,227.84599999999998
131987,3,1736.5560000000003
131987,5,1200
131988,1,209999.19999999998
131989,1,17499.93333333333
131990,1,209999.19999999998
131991,1,15217.333333333334
131991,2,240.3002
131991,3,1831.4772000000003
131991,5,1200
131992,1,164347.2
131992,2,2354.0879999999997
131992,3,17941.968
131992,5,12960
131993,1,13695.6
131994,1,182608
131995,1,164347.2
131996,1,104999.59999999999
131997,1,182608
131997,2,2883.6023999999998
131997,3,21977.726400000003
131997,4,86780.8452
131997,5,14400
131997,6,24000
131998,1,209999.19999999998
131998,2,7592.399999999999
131998,3,57866.4
131998,5,16560
131999,1,209999.19999999998
131999,2,3604.3032
131999,3,27470.635200000004
131999,5,16560
132000,1,15217.333333333334
132001,1,164347.2
132001,2,2365.8983999999996
132001,3,18031.9824
132001,4,71200.75319999999
132001,5,12960
132001,6,21600
132002,1,182608
132003,1,91304
132004,1,164347.2
132004,2,2702.26392
132004,3,20595.633120000002
132004,5,12960
132005,1,209999.19999999998
132005,2,4610.318399999999
132005,3,35138.1024
132005,5,16560
132006,1,15217.333333333334
132007,1,82173.6
132007,2,1321.9655999999998
132007,3,10075.521600000002
132007,5,6480
132008,1,82173.6
132008,2,1177.0439999999999
132008,3,8970.984
132008,5,6480
132009,1,15217.333333333334
132010,1,104999.59999999999
132011,1,13695.6
132011,2,225.45579999999998
132011,3,1718.3388000000002
132011,5,1080
132012,1,164347.2
132012,2,2643.9311999999995
132012,3,20151.043200000004
132012,4,79568.0376
132012,5,12960
132012,6,21600
132013,1,182608
132013,2,2743.0319999999997
132013,3,20906.352000000003
132013,4,82550.43599999999
132013,5,14400
132013,6,24000
132014,1,82173.6
132014,2,1177.0439999999999
132014,3,8970.984
132014,4,35422.662
132014,5,6480
132014,6,10800
132015,1,13695.6
132016,1,164347.2
132016,2,2354.0879999999997
132016,3,17941.968
132016,5,12960
132017,1,82173.6
132017,2,1352.7348
132017,3,10310.0328
132017,5,6480
132018,1,182608
132018,2,2883.6023999999998
132018,3,21977.726400000003
132018,5,14400
132019,1,15217.333333333334
132019,2,227.84599999999998
132019,3,1736.5560000000003
132019,4,6856.933
132019,5,1200
132019,6,2000
132020,1,182608
132021,1,164347.2
132021,2,2362.08
132021,3,18002.88
132021,5,12960
132022,1,15217.333333333334
132023,1,82173.6
132023,2,1351.13196
132023,3,10297.816560000001
132023,5,6480
132024,1,15217.333333333334
132025,1,164347.2
132026,1,15217.333333333334
132026,2,228.58599999999998
132026,3,1742.1960000000001
132026,5,1200
132027,1,164347.2
132027,2,2705.4696
132027,3,20620.0656
132027,4,81420.01079999999
132027,5,12960
132027,6,21600
132028,1,164347.2
132029,1,13695.6
132030,1,182608
132031,1,164347.2
132032,1,164347.2
132033,1,164347.2
132034,1,164347.2
132035,1,182608
132036,1,15217.333333333334
132036,2,240.3002
132036,3,1831.4772000000003
132036,4,7231.737099999999
132036,5,1200
132036,6,2000
132037,1,209999.19999999998
132038,1,164347.2
132039,1,182608
132039,2,2812.296
132039,3,21434.256
132039,5,14400
132040,1,82173.6
132041,1,82173.6
132042,1,164347.2
132042,2,2362.08
132042,3,18002.88
132042,5,12960
132043,1,209999.19999999998
132043,2,3604.3032
132043,3,27470.635200000004
132043,5,16560
132044,1,164347.2
132045,1,82173.6
132046,1,15217.333333333334
132047,1,182608
132048,1,82173.6
132048,2,1321.9655999999998
132048,3,10075.521600000002
132048,5,6480
132049,1,104999.59999999999
132049,2,2305.1591999999996
132049,3,17569.0512
132049,5,8280
132050,1,209999.19999999998
132051,1,82173.6
132051,2,1177.0439999999999
132051,3,8970.984
132051,4,35422.662
132051,5,6480
132051,6,10800
132052,1,182608
132053,1,164347.2
132053,2,2365.8983999999996
132053,3,18031.9824
132053,5,12960
132054,1,182608
132054,2,2883.6023999999998
132054,3,21977.726400000003
132054,5,14400
132055,1,164347.2
132055,2,2702.26392
132055,3,20595.633120000002
132055,4,81323.53715999999
132055,5,12960
132055,6,21600
132056,1,91304
132057,1,15217.333333333334
132057,2,240.3002
132057,3,1831.4772000000003
132057,5,1200
132058,1,15217.333333333334
132059,1,17499.93333333333
132060,1,17499.93333333333
132061,1,209999.19999999998
132061,2,4610.318399999999
132061,3,35138.1024
132061,4,138745.66319999998
132061,5,16560
132061,6,27599.999999999996
132062,1,182608
132063,1,209999.19999999998
132064,1,182608
132064,2,3075.144
132064,3,23437.584000000003
132064,5,14400
132065,1,91304
132066,1,182608
132066,2,2812.296
132066,3,21434.256
132066,5,14400
132067,1,182608
132068,1,104999.59999999999
132068,2,2305.1591999999996
132068,3,17569.0512
132068,4,69372.83159999999
132068,5,8280
132068,6,13799.999999999998
132069,1,91304
132070,1,182608
132070,2,2883.6023999999998
132070,3,21977.726400000003
132070,5,14400
132071,1,91304
132071,2,1367.0759999999998
132071,3,10419.336000000001
132071,5,7200
132072,1,182608
132073,1,164347.2
132074,1,91304
132075,1,164347.2
132076,1,164347.2
132076,2,2705.4696
132076,3,20620.0656
132076,5,12960
132077,1,17499.93333333333
132077,2,384.19319999999993
132077,3,2928.1752
132077,5,1380
132078,1,182608
132079,1,91304
132080,1,91304
132080,2,1537.572
132080,3,11718.792000000001
132080,4,46272.60599999999
132080,5,7200
132080,6,12000
132081,1,164347.2
132081,2,2702.26392
132081,3,20595.633120000002
132081,5,12960
132082,1,164347.2
132082,2,2702.26392
132082,3,20595.633120000002
132082,5,12960
132083,1,209999.19999999998
132084,1,15217.333333333334
132085,1,209999.19999999998
132085,2,3604.3032
132085,3,27470.635200000004
132085,5,16560
132086,1,82173.6
132086,2,1182.9491999999998
132086,3,9015.9912
132086,5,6480
132087,1,209999.19999999998
132087,2,3604.3032
132087,3,27470.635200000004
132087,5,16560
132088,1,82173.6
132088,2,1352.7348
132088,3,10310.0328
132088,5,6480
132089,1,82173.6
132090,1,164347.2
132090,2,2705.4696
132090,3,20620.0656
132090,4,81420.01079999999
132090,5,12960
132090,6,21600
132091,1,104999.59999999999
132092,1,104999.59999999999
132092,2,1802.1516
132092,3,13735.317600000002
132092,4,54235.021799999995
132092,5,8280
132092,6,13799.999999999998
132093,1,82173.6
132093,2,1352.7348
132093,3,10310.0328
132093,4,40710.005399999995
132093,5,6480
132093,6,10800
132094,1,82173.6
132095,1,182608
132095,2,2883.6023999999998
132095,3,21977.726400000003
132095,5,14400
132096,1,104999.59999999999
132096,2,1802.1516
132096,3,13735.317600000002
132096,5,8280
132097,1,13695.6
132097,2,220.32759999999996
132097,3,1679.2536000000002
132097,5,1080
132098,1,209999.19999999998
132099,1,82173.6
132099,2,1352.7348
132099,3,10310.0328
132099,5,6480
132100,1,164347.2
132100,2,2362.08
132100,3,18002.88
132100,5,12960
132101,1,209999.19999999998
132101,2,7592.399999999999
132101,3,57866.4
132101,4,228490.19999999998
132101,5,16560
132101,6,27599.999999999996
132102,1,182608
132102,2,2883.6023999999998
132102,3,21977.726400000003
132102,5,14400
132103,1,209999.19999999998
132104,1,91304
132104,2,1371.5159999999998
132104,3,10453.176000000001
132104,5,7200
132105,1,82173.6
132106,1,209999.19999999998
132106,2,3604.3032
132106,3,27470.635200000004
132106,5,16560
132107,1,209999.19999999998
132107,2,4610.318399999999
132107,3,35138.1024
132107,5,16560
132108,1,82173.6
132108,2,1352.7348
132108,3,10310.0328
132108,5,6480
132109,1,182608
132110,1,164347.2
132111,1,82173.6
132112,1,104999.59999999999
132112,2,2305.1591999999996
132112,3,17569.0512
132112,5,8280
132113,1,15217.333333333334
132113,2,228.58599999999998
132113,3,1742.1960000000001
132113,5,1200
132114,1,164347.2
132114,2,2702.26392
132114,3,20595.633120000002
132114,4,81323.53715999999
132114,5,12960
132114,6,21600
132115,1,13695.6
132116,1,13695.6
132116,2,225.45579999999998
132116,3,1718.3388000000002
132116,5,1080
132117,1,82173.6
132117,2,1351.13196
132117,3,10297.816560000001
132117,5,6480
132118,1,164347.2
132118,2,2365.8983999999996
132118,3,18031.9824
132118,5,12960
132119,1,82173.6
132119,2,1352.7348
132119,3,10310.0328
132119,4,40710.005399999995
132119,5,6480
132119,6,10800
132120,1,15217.333333333334
132120,2,228.58599999999998
132120,3,1742.1960000000001
132120,5,1200
132121,1,104999.59999999999
132121,2,1802.1516
132121,3,13735.317600000002
132121,5,8280
132122,1,82173.6
132123,1,209999.19999999998
132124,1,182608
132124,2,2883.6023999999998
132124,3,21977.726400000003
132124,5,14400
132125,1,182608
132126,1,182608
132127,1,91304
132128,1,15217.333333333334
132129,1,82173.6
132130,1,104999.59999999999
132130,2,1802.1516
132130,3,13735.317600000002
132130,4,54235.021799999995
132130,5,8280
132130,6,13799.999999999998
132131,1,104999.59999999999
132132,1,209999.19999999998
132133,1,209999.19999999998
132133,2,3604.3032
